                        subject_context                                                                  name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                                              /usr/bin/nl-link-release     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                  /usr/bin/nl-link-set     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                /usr/bin/nl-link-stats     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                               /usr/bin/nl-list-caches     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                              /usr/bin/nl-list-sockets     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/nl-monitor     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/nl-neigh-add     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                              /usr/bin/nl-neigh-delete     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                /usr/bin/nl-neigh-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                             /usr/bin/nl-neightbl-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                             /usr/bin/nl-pktloc-lookup     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/nl-qdisc-add     write                       system_u:object_r:bin_t:s0                 0              0
