                        subject_context                                           name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /usr/bin/pinentry      read             system_u:object_r:pinentry_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                       /usr/bin/pinentry-curses      read             system_u:object_r:pinentry_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/gpgsm      read                  system_u:object_r:gpg_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                /usr/bin/abrt-dump-journal-xorg      read       system_u:object_r:abrt_dump_oops_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                    /usr/bin/at      read              system_u:object_r:crontab_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/rsync      read                system_u:object_r:rsync_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023        /usr/bin/abrt-action-generate-backtrace      read    system_u:object_r:abrt_handle_event_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /usr/bin/chfn      read                 system_u:object_r:chfn_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /usr/bin/gpg      read                  system_u:object_r:gpg_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                             /usr/bin/gpg-agent      read            system_u:object_r:gpg_agent_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /usr/bin/gpg2      read                  system_u:object_r:gpg_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/dnf-3      read                  system_u:object_r:rpm_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/mandb      read                system_u:object_r:mandb_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /usr/bin/kdumpctl      read             system_u:object_r:kdumpctl_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /usr/bin/yum      read                  system_u:object_r:rpm_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /usr/bin/atq      read              system_u:object_r:crontab_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                        /usr/bin/abrt-watch-log      read       system_u:object_r:abrt_watch_log_exec_t:s0                 0              1
