             subject_context                                                         name operation                               object_context  reference_result  medusa_result
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/ca/20785724814a8d6fa1055b8a84c40e79d27dba      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/cc/d01a15d9bf1fd4b8c9c4f89748a8ad26b7bf92      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/d0/43fc349f80580d47ae56ad3375566570d043e7      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/d9/c80bd7872d1f84ca92379156fb8fe7f3c1ef58      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/da/05fa55f3d2dc78ff091aa31013aef1a7364c71      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/e5/31a4b1ea8b47e71e1e68f10bddb52548c22309      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/f1/609e03ab4b09f9a4c06a56a8829c576d601657      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/f3/c049355eed3185a7b8c66424650338bcf1e123      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/f3/651dfb8937feb0ae38f611cb0295ad79d7f0d0      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/f6/79d60b62a3627d45b7c076e3ed1e648cd4e248      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/fa/53f0f71f25ec9307b053002f9316b2e4bea546      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/fd/7cc9dcf0396f7955beb6469331fe2bc5596dc7      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/1a/85d4d296d8929b143c6eeb447ee7440120b169      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/1a/9b0f832b29ce6cb73fbce804e691b272af538a      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/1a/c248d5cf2175232aa34f04288df3612281fa96      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/52/04917c932591832894a91569e79089712427eb      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/90/0280c490e38bfb5762074c88aa2e817a88d45a      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/aa/4e8d8689dfc35f6bac43544378d6bd29126c57      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/bb/2bbefa8df74f7f4e56840914094e8b6c629068      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/5c/24dc3cf6e35ac75f1da048633f40c033d9162d      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/5c/96348fed60ad8b9bf539a2e3acf497cc6eeece      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/5c/c1523023e3ba0a8872a6ed95d102ce72bd7875      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/38/7f523f2282d287f257e69589b5e0cc736338b1      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/7a/43130129c05178d02f069a870eb7a7a5df3f86      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/7a/63f78711530edc74a0d16f48adb6732b17bb9d      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/df/72852970c199da044fb4fe552a1165feb9e80b      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/2d/2c407c8316dc6b941468d2a5bbf2014c0bb37d      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/f0/54bf24905be51173e22e8d35715613847111c7      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/d7/5dde33152459fff981b1408f4cadbdc1303b72      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/54/e72f0cc23fd92296fca2250235807d36841ebf      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/6f/59eb4180b61e8c3b8945dc7241070f1272ab69      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/f4/6f784438c703f725ac5dc1619f3394847778ea      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/f4/ed62123da9eb0241fbf6cea3b7efde1110e409      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/4e/5e1300322278a040a2b74c7b65e28e906da0a0      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/2a/270fe5849585f6635b23f336d4e52d1b1f44bb      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/eb/3601df27572807cab27e20494f6c4bd2b9602a      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/8a/0911781b75a3420d6bece4abae308916d6b829      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/8a/3cba186b4653b1ec9e096c8054526059661e4f      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/2b/08b0f57d2d80719351a19aa42ae2fc64d040f6      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/2b/8a4f0df51fc86f60f367976bcab2fbeb5cbbb8      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/ce/1dc017f8a590c4af44605a343d43c291cecff7      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/50/033918c55ff6d4f49af4e5a9feb88d2320a5b0      read            system_u:object_r:httpd_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/16/12d930691756a10f7d7967424ba03d8690233a      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/b8/4b1e1ec35858d80c4daffcd93b94261ce5a27c      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/cf/8b9c63652c4fd01d74f53bce71939bb7934f38      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/ab/dc0eee7a521e0c93ae74bfdf2eeafc917f5adb      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                      /usr/lib64/httpd/modules/mod_actions.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                        /usr/lib64/httpd/modules/mod_alias.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                 /usr/lib64/httpd/modules/mod_allowmethods.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                         /usr/lib64/httpd/modules/mod_asis.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_auth_basic.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                  /usr/lib64/httpd/modules/mod_auth_digest.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_authn_anon.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_authn_core.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                    /usr/lib64/httpd/modules/mod_authn_dbd.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                    /usr/lib64/httpd/modules/mod_authn_dbm.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_authn_file.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                /usr/lib64/httpd/modules/mod_authn_socache.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                  /usr/lib64/httpd/modules/mod_authnz_fcgi.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_authz_core.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                    /usr/lib64/httpd/modules/mod_authz_dbd.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                    /usr/lib64/httpd/modules/mod_authz_dbm.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0              /usr/lib64/httpd/modules/mod_authz_groupfile.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_authz_host.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                  /usr/lib64/httpd/modules/mod_authz_owner.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_authz_user.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                    /usr/lib64/httpd/modules/mod_autoindex.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                       /usr/lib64/httpd/modules/mod_buffer.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                        /usr/lib64/httpd/modules/mod_cache.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                   /usr/lib64/httpd/modules/mod_cache_disk.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                /usr/lib64/httpd/modules/mod_cache_socache.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                          /usr/lib64/httpd/modules/mod_cgi.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                         /usr/lib64/httpd/modules/mod_cgid.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                 /usr/lib64/httpd/modules/mod_charset_lite.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                         /usr/lib64/httpd/modules/mod_data.so      read         system_u:object_r:httpd_modules_t:s0                 1              0
