             subject_context                                                         name operation                                object_context  reference_result  medusa_result
system_u:system_r:httpd_t:s0                                          /etc/logrotate.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                     /etc/usb_modeswitch.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                    /etc/rc.d      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/tmpfiles.d      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/inittab      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/machine-id      read              system_u:object_r:machineid_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                /etc/binfmt.d      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                          /etc/modules-load.d      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                            /etc/cron.monthly      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /etc/gdbinit.d      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                          /etc/wpa_supplicant      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/cockpit      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/gnupg      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/PackageKit      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                          /etc/setroubleshoot      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/udisks2      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/fwupd      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/favicon.png      read                    system_u:object_r:usr_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/kdump      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                /etc/makedumpfile.conf.sample      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                  /etc/wgetrc      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/pinforc      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                /etc/nfs.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /etc/nfsmount.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /etc/smartmontools      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /etc/grub2.cfg      read                   system_u:object_r:boot_t:s0                 1              0
system_u:system_r:httpd_t:s0                                      /etc/opensc-x86_64.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/opensc.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/at.deny      read                    system_u:object_r:etc_t:s0                 1              0
